Date,Open,High,Low,Close,Adj Close,Volume,SMA,RSI,OBV
2011-03-29,288.2883,291.236237,286.791779,291.156158,291.156158,3206300.0,286.90231825,46.40156387705156,51655900.0
2011-03-30,292.482483,293.04303,290.580566,291.211212,291.211212,2841700.0,287.3965631666667,46.484974006182455,54497600.0
2011-03-31,291.791779,294.374359,291.161163,293.673676,293.673676,4054700.0,288.1139475833333,50.216750390950935,58552300.0
2011-04-01,294.674683,297.892883,294.674683,296.196198,296.196198,5221100.0,289.5612285,53.772947544407124,63773400.0
2011-04-04,296.796783,297.667664,291.841827,294.134125,294.134125,4104800.0,290.6589915833333,50.59143704772841,59668600.0
2011-04-05,290.830841,291.036041,283.123108,284.829834,284.829834,12082900.0,290.99390925,39.29440891315022,47585700.0
2011-04-06,286.376373,287.867859,284.284271,287.37738,287.37738,5331200.0,290.8971455833333,43.04453629489893,52916900.0
2011-04-07,288.153168,290.610596,287.382385,290.290283,290.290283,5057900.0,291.0089238333333,47.070792357506335,57974800.0
2011-04-08,292.737732,292.737732,289.319305,289.369354,289.369354,3799700.0,290.8420893333334,45.96449144950105,54175100.0
2011-04-11,288.388397,289.339325,286.786774,288.973969,288.973969,3712600.0,290.44502516666665,45.47037532968721,50462500.0
2011-04-12,287.787781,288.743744,284.309296,285.590576,285.590576,4167000.0,290.0642268333333,41.37184294600707,46295500.0
2011-04-13,288.04303,289.089081,286.161163,288.428436,288.428436,4134600.0,290.10260008333336,45.78587505247561,50430100.0
2011-04-14,287.882874,290.015015,286.336334,289.544556,289.544556,10901600.0,289.96829991666664,47.461255874027884,61331700.0
2011-04-15,272.917908,273.148163,265.295288,265.615601,265.615601,28059300.0,287.8353323333333,27.698304592685503,33272400.0
2011-04-18,263.47348,264.094086,259.759766,263.683685,263.683685,10069500.0,285.3361664166667,26.730540500089432,23202900.0
2011-04-19,265.240234,265.705719,260.710724,261.026031,261.026031,5362800.0,282.4053191666667,25.415008374461422,17840100.0
2011-04-20,263.213226,263.673676,260.955963,263.128143,263.128143,6113800.0,279.8214873333333,28.415913731558106,23953900.0
2011-04-21,264.009003,264.404419,261.456451,262.812805,262.812805,4935200.0,277.98673491666665,28.23240620216872,19018700.0
2011-04-25,262.887878,263.763763,261.266266,262.787781,262.787781,3258300.0,275.9376016666667,28.216833440281377,15760400.0
2011-04-26,263.523529,268.988983,262.867859,266.676666,266.676666,6993000.0,273.96980025,34.28343735560031,22753400.0
2011-04-27,269.269257,269.32431,267.442444,269.149139,269.149139,4592200.0,272.28478233333334,37.878105952541226,27345600.0
2011-04-28,269.299286,269.894897,267.307312,269.254242,269.254242,3996000.0,270.64147175,38.03327703373376,31341600.0
2011-04-29,270.270264,272.322327,269.524536,272.322327,272.322327,8448500.0,269.5357843333333,42.54488884669813,39790100.0
2011-05-02,273.123108,273.138153,268.828827,269.549561,269.549561,4263100.0,267.96254475,39.729630604512415,35527000.0
2011-05-03,268.833832,271.276276,265.080078,267.212219,267.212219,4158800.0,266.10151666666667,37.47827467037791,31368200.0
2011-05-04,267.852844,269.769775,266.776764,268.163177,268.163177,4229700.0,266.3138146666667,38.992997183019156,35597900.0
2011-05-05,267.197205,269.97998,266.016022,267.402405,267.402405,3991600.0,266.623708,38.19574632817036,31606300.0
2011-05-06,269.34433,271.001007,267.857849,267.917908,267.917908,4108000.0,267.1980310833333,39.10431190325104,35714300.0
2011-05-09,267.767761,269.514526,265.815826,269.1091,269.1091,3893500.0,267.69644416666665,41.25340803686139,39607800.0
2011-05-10,270.270264,272.487488,269.039032,271.601593,271.601593,4081700.0,268.42884316666664,45.58109613428783,43689500.0
2011-05-11,270.340332,272.047058,267.112122,267.992981,267.992981,4672900.0,268.86260983333335,40.88508511705552,39016600.0
2011-05-12,267.887878,268.738739,265.720734,267.792786,267.792786,2893700.0,268.95561983333334,40.63496881793835,36122900.0
2011-05-13,267.572571,268.228241,264.789795,265.040039,265.040039,4213100.0,268.61319483333335,37.259658459338844,31909800.0
2011-05-16,263.418427,263.898895,258.458466,259.469482,259.469482,5910400.0,267.79779816666667,31.548663741946385,25999400.0
2011-05-17,257.972961,265.875885,257.772766,265.495483,265.495483,6600500.0,267.2288945,41.91959559996823,32599900.0
2011-05-18,265.035034,265.43042,263.113098,265.170166,265.170166,3902400.0,266.86394491666664,41.5535741997396,28697500.0
2011-05-19,266.631622,268.538544,265.125122,265.8909,265.8909,4932400.0,266.753835,42.7463141854644,33629900.0
2011-05-20,266.166168,266.261261,261.826813,262.277283,262.277283,4630300.0,266.2633438333333,38.50362484910878,28999600.0
2011-05-23,258.558563,260.260254,256.95697,259.454468,259.454468,4595400.0,265.60101575,35.53645983775617,24404200.0
2011-05-24,260.445435,262.242249,259.33432,259.389404,259.389404,3796200.0,264.8903070833333,35.46861335813567,20608000.0
2011-05-25,258.92392,261.646637,258.883881,260.095093,260.095093,2600500.0,264.13913983333333,36.87629012951225,23208500.0
2011-05-26,259.1091,261.32132,257.757751,259.32431,259.32431,4232700.0,263.11603291666665,35.95376172716203,18975800.0
2011-05-27,259.499512,261.156158,258.408417,260.710724,260.710724,3488100.0,262.5091781666667,38.91395470227789,22463900.0
2011-05-31,262.762756,264.789795,262.012024,264.77478,264.77478,5369200.0,262.25767766666667,46.69199608734872,27833100.0
2011-06-01,264.284271,266.866852,262.917908,263.063049,263.063049,5905800.0,262.0929285,44.14254810982615,21927300.0
2011-06-02,264.049042,265.415405,261.501495,264.294281,264.294281,4404500.0,262.4949950833333,46.40919093271163,26331800.0
2011-06-03,261.261261,264.064056,261.011017,261.801788,261.801788,3493500.0,262.18718716666666,42.63721003627732,22838300.0
2011-06-06,262.032043,263.673676,259.884888,260.790802,260.790802,3880300.0,261.82224016666663,41.17537317474723,18958000.0
2011-06-07,261.706696,262.577576,259.754761,259.77478,259.77478,3811300.0,261.3125635,39.7021556669424,15146700.0
2011-06-08,258.523529,260.88089,258.148163,259.844849,259.844849,3303400.0,261.1098606666667,39.861959096157506,18450100.0
2011-06-09,260.260254,260.260254,258.078064,258.623627,258.623627,3374800.0,261.0406239166667,37.97304123775186,15075300.0
2011-06-10,257.297302,258.603607,254.899902,255.01001,255.01001,4874900.0,260.67567441666665,32.991251351698054,10200400.0
2011-06-13,255.255249,255.355362,251.336334,252.617615,252.617615,4849700.0,260.05255125,30.169292955572203,5350700.0
2011-06-14,254.32933,257.297302,253.748749,254.439438,254.439438,4678300.0,259.64547858333333,34.746628518381186,10029000.0
2011-06-15,252.767761,254.429428,250.555557,251.72673,251.72673,4142400.0,258.89681241666665,31.441756382319284,5886600.0
2011-06-16,251.656662,253.538544,248.583588,250.43544,250.43544,5508400.0,257.70186741666663,29.979987024280206,378200.0
2011-06-17,253.343338,253.598602,242.642639,242.752747,242.752747,10480300.0,256.00934225,23.09913586642452,-10102100.0
2011-06-20,242.742737,243.358353,239.854858,242.532532,242.532532,6051100.0,254.19586316666667,22.93663394199926,-16153200.0
2011-06-21,243.838837,247.217224,242.607605,246.74675,246.74675,5525200.0,252.94127666666668,32.69476022787369,-10628000.0
2011-06-22,245.970978,246.421417,243.608612,243.748749,243.748749,4809300.0,251.52110558333334,29.803512105032965,-15437300.0
2011-06-23,241.306305,241.671677,237.102097,240.350357,240.350357,9593700.0,249.9024036666667,26.899624473514322,-25031000.0
2011-06-24,240.580582,240.615616,236.74675,237.677673,237.677673,7603500.0,248.05513899999997,24.849026318861974,-32634500.0
2011-06-27,237.237244,244.444443,237.037033,241.641647,241.641647,6882500.0,246.63997400000002,33.00615169367131,-25752000.0
2011-06-28,242.252258,248.353348,242.252258,247.072067,247.072067,5424700.0,245.97847875000002,42.2534684847977,-20327300.0
2011-06-29,248.518524,250.375381,246.436432,249.034027,249.034027,4681300.0,245.67984641666666,45.19672899161725,-15646000.0
2011-06-30,251.246246,253.588593,251.001007,253.443451,253.443451,4851900.0,245.5968475,51.214923074926936,-10794100.0
2011-07-01,253.623627,260.850861,253.443451,260.775787,260.775787,7266100.0,246.35093558333335,59.232127176855556,-3528000.0
2011-07-05,262.912903,267.967957,262.912903,266.486481,266.486481,7690700.0,247.68852233333334,64.17074019720978,4162700.0
2011-07-06,267.017029,269.524536,266.786774,267.947937,267.947937,5385800.0,249.7881215,65.32830047175119,9548500.0
2011-07-07,270.770782,275.615601,268.208221,273.573578,273.573578,7863100.0,252.3748753333333,69.42341215281517,17411600.0
2011-07-08,266.74173,269.094086,263.898895,266.261261,266.261261,9530800.0,254.00108458333332,59.57390756620356,7880800.0
2011-07-11,264.35434,268.25827,263.013,263.9039,263.9039,5672900.0,255.68068050000002,56.77725454512403,2207900.0
2011-07-12,264.34433,269.97998,263.263275,267.272278,267.272278,5676700.0,257.9241739166667,59.689200578402854,7884600.0
2011-07-13,268.768768,272.272278,268.508514,269.399414,269.399414,5574800.0,260.56765233333334,61.45522072903413,13459400.0
2011-07-14,269.829834,271.271271,263.628632,264.734741,264.734741,13285700.0,262.49207683333333,55.69305295363752,173700.0
2011-07-15,299.049042,300.425415,294.374359,299.1091,299.1091,27436700.0,266.82849625,74.59594484830018,27610400.0
2011-07-18,296.541534,301.326324,296.296295,297.767761,297.767761,8927600.0,270.88964075,73.28210334287833,18682800.0
2011-07-19,298.368378,302.642639,298.063049,301.576569,301.576569,5929000.0,274.90073391666664,74.64757436422792,24611800.0
2011-07-20,301.391388,301.716705,297.972961,297.972961,297.972961,4451100.0,278.00049841666663,70.95284056019632,20160700.0
2011-07-21,297.312317,304.33432,297.302307,303.798798,303.798798,6932000.0,281.1098581666667,73.2573444961047,27092700.0
2011-07-22,302.997986,310.060059,302.437439,309.424438,309.424438,7049300.0,284.56623325000004,75.29554694853965,34142000.0
2011-07-25,306.987,313.018005,306.806793,309.799805,309.799805,6256900.0,287.58508550000005,75.43010661369237,40398900.0
2011-07-26,309.33432,314.064056,308.918915,311.571564,311.571564,4681100.0,291.3609440833333,76.09204167615162,45080000.0
2011-07-27,308.898895,310.785797,302.677673,303.91391,303.91391,7860900.0,294.6951115833333,67.61349743481574,37219100.0
2011-07-28,302.897888,308.298309,301.801788,305.775787,305.775787,6210500.0,297.9037373333333,68.53161118583631,43429600.0
2011-07-29,302.417419,307.787781,302.147156,302.147156,302.147156,8266500.0,300.6327158333333,64.68304131403902,35163100.0
2011-08-01,305.915924,308.058044,299.889893,303.68869,303.68869,7924200.0,303.87887825,65.56768750009806,43087300.0
2011-08-02,303.303314,305.140137,296.081085,296.49649,296.49649,6394700.0,303.66116074999996,58.23799045951691,36692600.0
2011-08-03,297.432434,301.801788,292.107117,300.885895,300.885895,7643700.0,303.92100525,61.096339163881744,44336300.0
2011-08-04,297.547546,299.724731,289.024017,289.049042,289.049042,9819300.0,302.8770446666667,50.965889692842865,34517000.0
2011-08-05,291.561554,295.295288,281.281281,289.809814,289.809814,11846300.0,302.1967824166667,51.52225353614334,46363300.0
2011-08-08,281.771759,284.78479,272.447449,273.283295,273.283295,14978200.0,299.6538238333333,40.71477880083335,31385100.0
2011-08-09,280.780792,287.59259,270.775787,286.992004,286.992004,12926400.0,297.7844543333333,50.07066651414117,44311500.0
2011-08-10,280.970978,282.342346,274.13913,274.779785,274.779785,10728400.0,294.86611933333336,43.48683028500628,33583100.0
2011-08-11,277.187195,284.534546,274.479492,281.346344,281.346344,9651500.0,292.347351,47.48539132994662,43234600.0
2011-08-12,285.035034,285.535522,280.480469,282.167175,282.167175,6302200.0,290.53512308333336,47.980861826832594,49536800.0
2011-08-15,276.992004,282.777771,273.298309,278.89389,278.89389,14275500.0,288.294965,46.112458231426416,35261300.0
2011-08-16,276.491486,276.49649,265.415405,269.769775,269.769775,13864900.0,285.5968499166667,41.286313225941825,21396400.0
2011-08-17,270.285278,272.117126,265.650665,266.841827,266.841827,8150000.0,282.526278,39.845144624941234,13246400.0
2011-08-18,261.997009,262.707703,250.495499,252.692688,252.692688,12568800.0,278.8759611666667,33.71962707731748,677600.0
2011-08-19,249.919922,257.692688,245.675674,245.705704,245.705704,10809100.0,274.2776119166667,31.17123737103981,-10131500.0
2011-08-22,252.252258,253.753754,247.512512,249.334335,249.334335,9801900.0,270.968053,33.96256624765533,-329600.0
2011-08-23,252.001999,260.965973,249.779785,259.669678,259.669678,8684900.0,268.456375,41.2685475830243,8355300.0
2011-08-24,259.924927,265.265259,258.873871,261.906921,261.906921,7181800.0,267.5083438333333,42.745183224217975,15537100.0
2011-08-25,265.455444,268.9039,259.409424,260.280273,260.280273,6579400.0,265.28236625,41.919928073690926,8957700.0
2011-08-26,260.255249,265.490479,256.826813,263.693695,263.693695,7185400.0,264.3585254166667,44.348007352241396,16143100.0
2011-08-29,267.547546,269.994995,267.047058,269.809814,269.809814,4666900.0,263.39714791666665,48.502274241889054,20810000.0
2011-08-30,269.364349,271.766754,265.670685,270.620605,270.620605,5972000.0,262.43493374999997,49.04529402368752,26782000.0
2011-08-31,272.642639,273.423431,268.26828,270.750763,270.750763,5381200.0,261.75633983333336,49.13801277112149,32163200.0
2011-09-01,270.64566,272.187195,265.875885,266.51651,266.51651,4826100.0,261.4852344166667,46.1932367317536,27337100.0
2011-09-02,262.497498,264.224213,260.625641,262.682678,262.682678,4797500.0,261.1386386666667,43.64294596910391,22539600.0
2011-09-06,255.655655,261.641632,255.505508,261.351349,261.351349,5426100.0,261.86019375,42.76009586694573,17113500.0
2011-09-07,265.490479,268.238251,263.963959,267.282288,267.282288,5506000.0,263.65824241666667,47.8237977190406,22619500.0
2011-09-08,267.167175,269.819824,266.216217,267.747742,267.747742,4756200.0,265.192693,48.211006053280066,27375700.0
2011-09-09,265.965973,267.59259,260.855865,262.687683,262.687683,6531000.0,265.4441934166667,44.35711837241377,20844700.0
2011-09-12,259.239227,266.261261,259.009003,265.325317,265.325317,5335400.0,265.72905975,46.7468113702633,26180100.0
2011-09-13,266.266266,267.207214,261.961975,265.025024,265.025024,4703600.0,266.1244556666667,46.50195070278983,21476500.0
2011-09-14,266.561554,268.743744,263.173187,266.3013,266.3013,5383400.0,266.34175608333334,47.75451457793405,26859900.0
2011-09-15,268.018005,272.762756,267.547546,271.551544,271.551544,5915600.0,266.48690025,52.664379847994944,32775500.0
2011-09-16,272.672668,273.693695,271.841827,273.613617,273.613617,7061500.0,266.7363179166667,54.474008449135695,39837000.0
2011-09-19,270.445435,275.22522,267.957947,273.608612,273.608612,4931800.0,266.974472,54.468565527924795,34905200.0
2011-09-20,274.974976,279.539551,271.606598,273.588593,273.588593,5552600.0,267.56381225,54.44513269717924,29352600.0
2011-09-21,274.11911,277.777771,269.699707,269.869873,269.869873,5023500.0,268.16274516666664,50.13074874180345,24329100.0
2011-09-22,263.388397,264.654663,257.257263,260.590576,260.590576,8791700.0,268.09934741666666,41.3298029603547,15537400.0
2011-09-23,258.538544,263.47348,257.507507,263.018005,263.018005,5549000.0,267.7439905,44.094792922102044,21086400.0
2011-09-26,263.888885,266.73172,256.881897,266.211212,266.211212,5263100.0,267.61594633333334,47.59364201305213,26349500.0
2011-09-27,269.369354,273.798798,268.293304,269.939941,269.939941,6015700.0,268.2203011666666,51.417250947336456,32365200.0
2011-09-28,271.021027,272.282288,264.114105,264.684692,264.684692,4522000.0,268.16691575,46.2909644015454,27843200.0
2011-09-29,268.2883,268.918915,259.964966,264.014008,264.014008,5807300.0,268.08266441666666,45.66523145910023,22035900.0
